level,wave,feature,shap_value
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,0.2833292277503944
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Diabetes mellitus,-0.0423365512730474
mortality,2,Fajčenie,0.0954559840029771
mortality,2,Fajčenie,0.0954559840029771
mortality,2,Fajčenie,0.0954559840029771
mortality,2,Fajčenie,0.0954559840029771
mortality,2,Fajčenie,0.0954559840029771
